InstanceConfig,Price_With_rep($/Month)
101 x cache.m4.2xlarge,105734.87999999999
145 x cache.r4.xlarge,105861.6
31 x cache.m6g.8xlarge,105886.08
62 x cache.m6g.4xlarge,105886.08
124 x cache.m6g.2xlarge,105886.08
92 x cache.r5.4xlarge,106116.48000000001
15 x cache.r6g.12xlarge,106380.0
45 x cache.r6g.4xlarge,106401.6
90 x cache.r6g.2xlarge,106401.6
22 x cache.m5.24xlarge,106444.79999999999
44 x cache.m5.12xlarge,106444.79999999999
133 x cache.m5.4xlarge,106485.12000000001
77 x cache.r5.2xlarge,106555.68
73 x cache.r4.2xlarge,106591.68000000002
146 x cache.r4.xlarge,106591.68000000002
51 x cache.m5.4xlarge,106634.87999999999
51 x cache.m4.4xlarge,106634.87999999999
125 x cache.m6g.2xlarge,106740.0
102 x cache.m5.2xlarge,106781.76
102 x cache.m4.2xlarge,106781.76
95 x cache.r6gd.xlarge,106840.80000000002
17 x cache.m5.12xlarge,106928.64
93 x cache.r5.4xlarge,107269.92000000001
134 x cache.m5.4xlarge,107285.76
147 x cache.r4.xlarge,107321.76
21 x cache.m6g.12xlarge,107563.68000000001
91 x cache.r6g.2xlarge,107583.84
63 x cache.m6g.4xlarge,107593.91999999998
126 x cache.m6g.2xlarge,107593.91999999998
6 x cache.r6gd.16xlarge,107801.28
8 x cache.r6gd.12xlarge,107804.16
31 x cache.r5.12xlarge,107805.59999999999
12 x cache.r6gd.8xlarge,107827.2
24 x cache.r6gd.4xlarge,107827.2
48 x cache.r6gd.2xlarge,107827.2
103 x cache.m5.2xlarge,107828.64
103 x cache.m4.2xlarge,107828.64
39 x cache.r5.4xlarge,107883.36
78 x cache.r5.2xlarge,107939.52
96 x cache.r6gd.xlarge,107965.44
37 x cache.r4.4xlarge,108051.84
74 x cache.r4.2xlarge,108051.84
148 x cache.r4.xlarge,108051.84
135 x cache.m5.4xlarge,108086.40000000001
13 x cache.r5.12xlarge,108108.00000000001
94 x cache.r5.4xlarge,108423.36000000002
127 x cache.m6g.2xlarge,108447.84
52 x cache.m5.4xlarge,108725.75999999998
52 x cache.m4.4xlarge,108725.75999999998
23 x cache.r6g.8xlarge,108766.08
46 x cache.r6g.4xlarge,108766.08
92 x cache.r6g.2xlarge,108766.08
149 x cache.r4.xlarge,108781.92000000001
45 x cache.m5.12xlarge,108863.99999999999
104 x cache.m5.2xlarge,108875.52
104 x cache.m4.2xlarge,108875.52
136 x cache.m5.4xlarge,108887.04000000002
97 x cache.r6gd.xlarge,109090.08
16 x cache.m6g.16xlarge,109278.72
32 x cache.m6g.8xlarge,109301.76
64 x cache.m6g.4xlarge,109301.76
128 x cache.m6g.2xlarge,109301.76
79 x cache.r5.2xlarge,109323.36
75 x cache.r4.2xlarge,109511.99999999999
150 x cache.r4.xlarge,109511.99999999999
95 x cache.r5.4xlarge,109576.8
137 x cache.m5.4xlarge,109687.68000000001
21 x cache.m4.10xlarge,109801.43999999999
105 x cache.m5.2xlarge,109922.4
105 x cache.m4.2xlarge,109922.4
93 x cache.r6g.2xlarge,109948.31999999998
49 x cache.r6gd.2xlarge,110073.59999999999
129 x cache.m6g.2xlarge,110155.68
98 x cache.r6gd.xlarge,110214.71999999999
138 x cache.m5.4xlarge,110488.32
40 x cache.r5.4xlarge,110649.6
80 x cache.r5.2xlarge,110707.2
96 x cache.r5.4xlarge,110730.23999999999
53 x cache.m5.4xlarge,110816.64
53 x cache.m4.4xlarge,110816.64
106 x cache.m5.2xlarge,110969.27999999998
106 x cache.m4.2xlarge,110969.27999999998
19 x cache.r4.8xlarge,110972.16
38 x cache.r4.4xlarge,110972.16
76 x cache.r4.2xlarge,110972.16
65 x cache.m6g.4xlarge,111009.6
130 x cache.m6g.2xlarge,111009.6
47 x cache.r6g.4xlarge,111130.56
94 x cache.r6g.2xlarge,111130.56
16 x cache.r5.24xlarge,111283.2
23 x cache.m5.24xlarge,111283.2
32 x cache.r5.12xlarge,111283.2
46 x cache.m5.12xlarge,111283.2
139 x cache.m5.4xlarge,111288.96000000002
99 x cache.r6gd.xlarge,111339.36
131 x cache.m6g.2xlarge,111863.51999999999
97 x cache.r5.4xlarge,111883.68000000001
107 x cache.m5.2xlarge,112016.16
107 x cache.m4.2xlarge,112016.16
140 x cache.m5.4xlarge,112089.6
81 x cache.r5.2xlarge,112091.03999999998
95 x cache.r6g.2xlarge,112312.79999999997
25 x cache.r6gd.4xlarge,112320.0
50 x cache.r6gd.2xlarge,112320.0
77 x cache.r4.2xlarge,112432.32
100 x cache.r6gd.xlarge,112464.0
22 x cache.m6g.12xlarge,112685.76
33 x cache.m6g.8xlarge,112717.43999999999
66 x cache.m6g.4xlarge,112717.43999999999
132 x cache.m6g.2xlarge,112717.43999999999
141 x cache.m5.4xlarge,112890.23999999999
54 x cache.m5.4xlarge,112907.51999999999
54 x cache.m4.4xlarge,112907.51999999999
98 x cache.r5.4xlarge,113037.12000000001
108 x cache.m5.2xlarge,113063.04
108 x cache.m4.2xlarge,113063.04
9 x cache.m5.24xlarge,113218.56000000001
18 x cache.m5.12xlarge,113218.56000000001
41 x cache.r5.4xlarge,113415.84
16 x cache.r6g.12xlarge,113471.99999999999
82 x cache.r5.2xlarge,113474.87999999999
12 x cache.r6g.16xlarge,113477.76000000001
24 x cache.r6g.8xlarge,113495.04000000001
48 x cache.r6g.4xlarge,113495.04000000001
96 x cache.r6g.2xlarge,113495.04000000001
133 x cache.m6g.2xlarge,113571.36
101 x cache.r6gd.xlarge,113588.64
142 x cache.m5.4xlarge,113690.88000000002
47 x cache.m5.12xlarge,113702.4
39 x cache.r4.4xlarge,113892.48000000001
78 x cache.r4.2xlarge,113892.48000000001
109 x cache.m5.2xlarge,114109.92
109 x cache.m4.2xlarge,114109.92
99 x cache.r5.4xlarge,114190.56000000001
67 x cache.m6g.4xlarge,114425.27999999998
134 x cache.m6g.2xlarge,114425.27999999998
143 x cache.m5.4xlarge,114491.52000000002
51 x cache.r6gd.2xlarge,114566.40000000001
97 x cache.r6g.2xlarge,114677.28
102 x cache.r6gd.xlarge,114713.28000000001
33 x cache.r5.12xlarge,114760.80000000002
83 x cache.r5.2xlarge,114858.72
55 x cache.m5.4xlarge,114998.4
55 x cache.m4.4xlarge,114998.4
22 x cache.m4.10xlarge,115030.07999999999
110 x cache.m5.2xlarge,115156.8
110 x cache.m4.2xlarge,115156.8
135 x cache.m6g.2xlarge,115279.19999999998
144 x cache.m5.4xlarge,115292.16
100 x cache.r5.4xlarge,115344.0
79 x cache.r4.2xlarge,115352.63999999998
103 x cache.r6gd.xlarge,115837.92
49 x cache.r6g.4xlarge,115859.52
98 x cache.r6g.2xlarge,115859.52
145 x cache.m5.4xlarge,116092.8
17 x cache.m6g.16xlarge,116108.64
24 x cache.m5.24xlarge,116121.6
48 x cache.m5.12xlarge,116121.6
34 x cache.m6g.8xlarge,116133.12
68 x cache.m6g.4xlarge,116133.12
136 x cache.m6g.2xlarge,116133.12
42 x cache.r5.4xlarge,116182.08
111 x cache.m5.2xlarge,116203.68000000001
111 x cache.m4.2xlarge,116203.68000000001
84 x cache.r5.2xlarge,116242.56000000001
7 x cache.r5.24xlarge,116424.0
14 x cache.r5.12xlarge,116424.0
101 x cache.r5.4xlarge,116497.44000000002
10 x cache.r4.16xlarge,116812.8
13 x cache.r6gd.8xlarge,116812.8
20 x cache.r4.8xlarge,116812.8
26 x cache.r6gd.4xlarge,116812.8
40 x cache.r4.4xlarge,116812.8
52 x cache.r6gd.2xlarge,116812.8
80 x cache.r4.2xlarge,116812.8
146 x cache.m5.4xlarge,116893.44
104 x cache.r6gd.xlarge,116962.56000000001
137 x cache.m6g.2xlarge,116987.04000000001
99 x cache.r6g.2xlarge,117041.76
56 x cache.m5.4xlarge,117089.27999999998
56 x cache.m4.4xlarge,117089.27999999998
112 x cache.m5.2xlarge,117250.56
112 x cache.m4.2xlarge,117250.56
85 x cache.r5.2xlarge,117626.40000000001
102 x cache.r5.4xlarge,117650.88
147 x cache.m5.4xlarge,117694.08000000002
23 x cache.m6g.12xlarge,117807.84
69 x cache.m6g.4xlarge,117840.96
138 x cache.m6g.2xlarge,117840.96
105 x cache.r6gd.xlarge,118087.20000000003
25 x cache.r6g.8xlarge,118223.99999999999
50 x cache.r6g.4xlarge,118223.99999999999
100 x cache.r6g.2xlarge,118223.99999999999
17 x cache.r5.24xlarge,118238.4
34 x cache.r5.12xlarge,118238.4
81 x cache.r4.2xlarge,118272.95999999999
113 x cache.m5.2xlarge,118297.43999999999
113 x cache.m4.2xlarge,118297.43999999999
148 x cache.m5.4xlarge,118494.72000000002
49 x cache.m5.12xlarge,118540.79999999999
139 x cache.m6g.2xlarge,118694.87999999999
103 x cache.r5.4xlarge,118804.32
43 x cache.r5.4xlarge,118948.32
86 x cache.r5.2xlarge,119010.23999999999
53 x cache.r6gd.2xlarge,119059.20000000001
57 x cache.m5.4xlarge,119180.15999999999
57 x cache.m4.4xlarge,119180.15999999999
106 x cache.r6gd.xlarge,119211.84
149 x cache.m5.4xlarge,119295.36000000002
114 x cache.m5.2xlarge,119344.32
114 x cache.m4.2xlarge,119344.32
101 x cache.r6g.2xlarge,119406.23999999999
19 x cache.m5.12xlarge,119508.48
35 x cache.m6g.8xlarge,119548.8
70 x cache.m6g.4xlarge,119548.8
140 x cache.m6g.2xlarge,119548.8
41 x cache.r4.4xlarge,119733.12
82 x cache.r4.2xlarge,119733.12
104 x cache.r5.4xlarge,119957.76000000001
150 x cache.m5.4xlarge,120096.00000000001
23 x cache.m4.10xlarge,120258.72
107 x cache.r6gd.xlarge,120336.48000000001
115 x cache.m5.2xlarge,120391.2
115 x cache.m4.2xlarge,120391.2
87 x cache.r5.2xlarge,120394.08
141 x cache.m6g.2xlarge,120402.72
17 x cache.r6g.12xlarge,120563.99999999999
51 x cache.r6g.4xlarge,120588.47999999998
102 x cache.r6g.2xlarge,120588.47999999998
25 x cache.m5.24xlarge,120960.0
50 x cache.m5.12xlarge,120960.0
105 x cache.r5.4xlarge,121111.2
83 x cache.r4.2xlarge,121193.28000000001
71 x cache.m6g.4xlarge,121256.63999999998
142 x cache.m6g.2xlarge,121256.63999999998
58 x cache.m5.4xlarge,121271.03999999998
58 x cache.m4.4xlarge,121271.03999999998
9 x cache.r6gd.12xlarge,121279.68000000001
27 x cache.r6gd.4xlarge,121305.6
54 x cache.r6gd.2xlarge,121305.6
116 x cache.m5.2xlarge,121438.07999999999
116 x cache.m4.2xlarge,121438.07999999999
108 x cache.r6gd.xlarge,121461.12
44 x cache.r5.4xlarge,121714.56
35 x cache.r5.12xlarge,121716.00000000001
103 x cache.r6g.2xlarge,121770.71999999999
88 x cache.r5.2xlarge,121777.92
143 x cache.m6g.2xlarge,122110.56
106 x cache.r5.4xlarge,122264.64000000001
117 x cache.m5.2xlarge,122484.95999999999
117 x cache.m4.2xlarge,122484.95999999999
109 x cache.r6gd.xlarge,122585.76
21 x cache.r4.8xlarge,122653.44
42 x cache.r4.4xlarge,122653.44
84 x cache.r4.2xlarge,122653.44
24 x cache.m6g.12xlarge,122929.92
13 x cache.r6g.16xlarge,122934.24000000002
18 x cache.m6g.16xlarge,122938.56000000001
26 x cache.r6g.8xlarge,122952.95999999999
52 x cache.r6g.4xlarge,122952.95999999999
104 x cache.r6g.2xlarge,122952.95999999999
36 x cache.m6g.8xlarge,122964.48
72 x cache.m6g.4xlarge,122964.48
144 x cache.m6g.2xlarge,122964.48
89 x cache.r5.2xlarge,123161.76
59 x cache.m5.4xlarge,123361.91999999998
59 x cache.m4.4xlarge,123361.91999999998
51 x cache.m5.12xlarge,123379.19999999998
107 x cache.r5.4xlarge,123418.08000000002
118 x cache.m5.2xlarge,123531.84
118 x cache.m4.2xlarge,123531.84
55 x cache.r6gd.2xlarge,123551.99999999999
110 x cache.r6gd.xlarge,123710.40000000001
145 x cache.m6g.2xlarge,123818.4
85 x cache.r4.2xlarge,124113.59999999999
105 x cache.r6g.2xlarge,124135.20000000001
45 x cache.r5.4xlarge,124480.80000000002
90 x cache.r5.2xlarge,124545.59999999999
108 x cache.r5.4xlarge,124571.52
119 x cache.m5.2xlarge,124578.72
119 x cache.m4.2xlarge,124578.72
73 x cache.m6g.4xlarge,124672.32000000002
146 x cache.m6g.2xlarge,124672.32000000002
15 x cache.r5.12xlarge,124740.0
111 x cache.r6gd.xlarge,124835.04
18 x cache.r5.24xlarge,125193.59999999999
36 x cache.r5.12xlarge,125193.59999999999
53 x cache.r6g.4xlarge,125317.43999999999
106 x cache.r6g.2xlarge,125317.43999999999
60 x cache.m5.4xlarge,125452.8
60 x cache.m4.4xlarge,125452.8
24 x cache.m4.10xlarge,125487.35999999999
147 x cache.m6g.2xlarge,125526.23999999999
43 x cache.r4.4xlarge,125573.76000000001
86 x cache.r4.2xlarge,125573.76000000001
120 x cache.m5.2xlarge,125625.59999999999
120 x cache.m4.2xlarge,125625.59999999999
109 x cache.r5.4xlarge,125724.96
7 x cache.r6gd.16xlarge,125768.16
14 x cache.r6gd.8xlarge,125798.4
26 x cache.m5.24xlarge,125798.4
28 x cache.r6gd.4xlarge,125798.4
52 x cache.m5.12xlarge,125798.4
56 x cache.r6gd.2xlarge,125798.4
10 x cache.m5.24xlarge,125798.40000000002
20 x cache.m5.12xlarge,125798.40000000002
91 x cache.r5.2xlarge,125929.43999999997
112 x cache.r6gd.xlarge,125959.68000000002
37 x cache.m6g.8xlarge,126380.15999999999
74 x cache.m6g.4xlarge,126380.15999999999
148 x cache.m6g.2xlarge,126380.15999999999
107 x cache.r6g.2xlarge,126499.68
121 x cache.m5.2xlarge,126672.48000000001
121 x cache.m4.2xlarge,126672.48000000001
110 x cache.r5.4xlarge,126878.4
87 x cache.r4.2xlarge,127033.92
113 x cache.r6gd.xlarge,127084.32
149 x cache.m6g.2xlarge,127234.08000000002
46 x cache.r5.4xlarge,127247.04000000001
92 x cache.r5.2xlarge,127313.28
61 x cache.m5.4xlarge,127543.68000000001
61 x cache.m4.4xlarge,127543.68000000001
18 x cache.r6g.12xlarge,127656.0
27 x cache.r6g.8xlarge,127681.91999999998
54 x cache.r6g.4xlarge,127681.91999999998
108 x cache.r6g.2xlarge,127681.91999999998
122 x cache.m5.2xlarge,127719.36
122 x cache.m4.2xlarge,127719.36
111 x cache.r5.4xlarge,128031.84
57 x cache.r6gd.2xlarge,128044.79999999999
25 x cache.m6g.12xlarge,128051.99999999999
75 x cache.m6g.4xlarge,128087.99999999999
150 x cache.m6g.2xlarge,128087.99999999999
114 x cache.r6gd.xlarge,128208.96000000002
53 x cache.m5.12xlarge,128217.6
11 x cache.r4.16xlarge,128494.08000000002
22 x cache.r4.8xlarge,128494.08000000002
44 x cache.r4.4xlarge,128494.08000000002
88 x cache.r4.2xlarge,128494.08000000002
37 x cache.r5.12xlarge,128671.2
93 x cache.r5.2xlarge,128697.11999999998
123 x cache.m5.2xlarge,128766.23999999999
123 x cache.m4.2xlarge,128766.23999999999
109 x cache.r6g.2xlarge,128864.15999999999
112 x cache.r5.4xlarge,129185.28000000001
115 x cache.r6gd.xlarge,129333.59999999999
62 x cache.m5.4xlarge,129634.56
62 x cache.m4.4xlarge,129634.56
19 x cache.m6g.16xlarge,129768.48
38 x cache.m6g.8xlarge,129795.84000000001
76 x cache.m6g.4xlarge,129795.84000000001
124 x cache.m5.2xlarge,129813.11999999998
124 x cache.m4.2xlarge,129813.11999999998
89 x cache.r4.2xlarge,129954.24
47 x cache.r5.4xlarge,130013.28
55 x cache.r6g.4xlarge,130046.39999999998
110 x cache.r6g.2xlarge,130046.39999999998
94 x cache.r5.2xlarge,130080.96
29 x cache.r6gd.4xlarge,130291.2
58 x cache.r6gd.2xlarge,130291.2
113 x cache.r5.4xlarge,130338.72
116 x cache.r6gd.xlarge,130458.24
27 x cache.m5.24xlarge,130636.79999999999
54 x cache.m5.12xlarge,130636.79999999999
25 x cache.m4.10xlarge,130716.0
125 x cache.m5.2xlarge,130860.0
125 x cache.m4.2xlarge,130860.0
111 x cache.r6g.2xlarge,131228.64
45 x cache.r4.4xlarge,131414.40000000002
90 x cache.r4.2xlarge,131414.40000000002
95 x cache.r5.2xlarge,131464.8
114 x cache.r5.4xlarge,131492.16
77 x cache.m6g.4xlarge,131503.68
117 x cache.r6gd.xlarge,131582.88
63 x cache.m5.4xlarge,131725.44
63 x cache.m4.4xlarge,131725.44
126 x cache.m5.2xlarge,131906.88
126 x cache.m4.2xlarge,131906.88
21 x cache.m5.12xlarge,132088.32
19 x cache.r5.24xlarge,132148.8
38 x cache.r5.12xlarge,132148.8
14 x cache.r6g.16xlarge,132390.72
28 x cache.r6g.8xlarge,132410.88
56 x cache.r6g.4xlarge,132410.88
112 x cache.r6g.2xlarge,132410.88
59 x cache.r6gd.2xlarge,132537.6
115 x cache.r5.4xlarge,132645.6
118 x cache.r6gd.xlarge,132707.52
48 x cache.r5.4xlarge,132779.52000000002
96 x cache.r5.2xlarge,132848.64
91 x cache.r4.2xlarge,132874.56
127 x cache.m5.2xlarge,132953.75999999998
127 x cache.m4.2xlarge,132953.75999999998
55 x cache.m5.12xlarge,133056.0
8 x cache.r5.24xlarge,133056.00000000003
16 x cache.r5.12xlarge,133056.00000000003
26 x cache.m6g.12xlarge,133174.08000000002
39 x cache.m6g.8xlarge,133211.52
78 x cache.m6g.4xlarge,133211.52
113 x cache.r6g.2xlarge,133593.12
116 x cache.r5.4xlarge,133799.04000000004
64 x cache.m5.4xlarge,133816.32
64 x cache.m4.4xlarge,133816.32
119 x cache.r6gd.xlarge,133832.16
128 x cache.m5.2xlarge,134000.64
128 x cache.m4.2xlarge,134000.64
97 x cache.r5.2xlarge,134232.48
23 x cache.r4.8xlarge,134334.72
46 x cache.r4.4xlarge,134334.72
92 x cache.r4.2xlarge,134334.72
19 x cache.r6g.12xlarge,134748.0
10 x cache.r6gd.12xlarge,134755.2
57 x cache.r6g.4xlarge,134775.36
114 x cache.r6g.2xlarge,134775.36
15 x cache.r6gd.8xlarge,134784.0
30 x cache.r6gd.4xlarge,134784.0
60 x cache.r6gd.2xlarge,134784.0
79 x cache.m6g.4xlarge,134919.36
117 x cache.r5.4xlarge,134952.48
120 x cache.r6gd.xlarge,134956.8
129 x cache.m5.2xlarge,135047.52
129 x cache.m4.2xlarge,135047.52
28 x cache.m5.24xlarge,135475.2
56 x cache.m5.12xlarge,135475.2
49 x cache.r5.4xlarge,135545.76
98 x cache.r5.2xlarge,135616.32
39 x cache.r5.12xlarge,135626.4
93 x cache.r4.2xlarge,135794.88
65 x cache.m5.4xlarge,135907.19999999998
65 x cache.m4.4xlarge,135907.19999999998
26 x cache.m4.10xlarge,135944.63999999998
115 x cache.r6g.2xlarge,135957.6
121 x cache.r6gd.xlarge,136081.44000000003
130 x cache.m5.2xlarge,136094.4
130 x cache.m4.2xlarge,136094.4
118 x cache.r5.4xlarge,136105.91999999998
20 x cache.m6g.16xlarge,136598.40000000002
40 x cache.m6g.8xlarge,136627.19999999998
80 x cache.m6g.4xlarge,136627.19999999998
99 x cache.r5.2xlarge,137000.15999999997
61 x cache.r6gd.2xlarge,137030.40000000002
29 x cache.r6g.8xlarge,137139.84
58 x cache.r6g.4xlarge,137139.84
116 x cache.r6g.2xlarge,137139.84
131 x cache.m5.2xlarge,137141.28
131 x cache.m4.2xlarge,137141.28
122 x cache.r6gd.xlarge,137206.08000000002
47 x cache.r4.4xlarge,137255.03999999998
94 x cache.r4.2xlarge,137255.03999999998
119 x cache.r5.4xlarge,137259.36
57 x cache.m5.12xlarge,137894.4
66 x cache.m5.4xlarge,137998.08
66 x cache.m4.4xlarge,137998.08
132 x cache.m5.2xlarge,138188.16
132 x cache.m4.2xlarge,138188.16
27 x cache.m6g.12xlarge,138296.16
50 x cache.r5.4xlarge,138312.0
117 x cache.r6g.2xlarge,138322.07999999996
123 x cache.r6gd.xlarge,138330.72
81 x cache.m6g.4xlarge,138335.03999999998
11 x cache.m5.24xlarge,138378.24
22 x cache.m5.12xlarge,138378.24
100 x cache.r5.2xlarge,138383.99999999997
120 x cache.r5.4xlarge,138412.80000000002
95 x cache.r4.2xlarge,138715.2
20 x cache.r5.24xlarge,139103.99999999997
40 x cache.r5.12xlarge,139103.99999999997
133 x cache.m5.2xlarge,139235.03999999998
133 x cache.m4.2xlarge,139235.03999999998
31 x cache.r6gd.4xlarge,139276.8
62 x cache.r6gd.2xlarge,139276.8
124 x cache.r6gd.xlarge,139455.36000000002
59 x cache.r6g.4xlarge,139504.32
118 x cache.r6g.2xlarge,139504.32
121 x cache.r5.4xlarge,139566.24000000002
101 x cache.r5.2xlarge,139767.84
41 x cache.m6g.8xlarge,140042.87999999998
82 x cache.m6g.4xlarge,140042.87999999998
67 x cache.m5.4xlarge,140088.96
67 x cache.m4.4xlarge,140088.96
12 x cache.r4.16xlarge,140175.36
24 x cache.r4.8xlarge,140175.36
48 x cache.r4.4xlarge,140175.36
96 x cache.r4.2xlarge,140175.36
134 x cache.m5.2xlarge,140281.91999999998
134 x cache.m4.2xlarge,140281.91999999998
29 x cache.m5.24xlarge,140313.6
58 x cache.m5.12xlarge,140313.6
125 x cache.r6gd.xlarge,140580.0
119 x cache.r6g.2xlarge,140686.56
122 x cache.r5.4xlarge,140719.68000000002
51 x cache.r5.4xlarge,141078.24
102 x cache.r5.2xlarge,141151.68
27 x cache.m4.10xlarge,141173.28
135 x cache.m5.2xlarge,141328.8
135 x cache.m4.2xlarge,141328.8
17 x cache.r5.12xlarge,141372.00000000003
63 x cache.r6gd.2xlarge,141523.2
97 x cache.r4.2xlarge,141635.52000000002
126 x cache.r6gd.xlarge,141704.64
83 x cache.m6g.4xlarge,141750.71999999997
20 x cache.r6g.12xlarge,141840.0
15 x cache.r6g.16xlarge,141847.19999999998
30 x cache.r6g.8xlarge,141868.8
60 x cache.r6g.4xlarge,141868.8
120 x cache.r6g.2xlarge,141868.8
123 x cache.r5.4xlarge,141873.12
68 x cache.m5.4xlarge,142179.84
68 x cache.m4.4xlarge,142179.84
136 x cache.m5.2xlarge,142375.68
136 x cache.m4.2xlarge,142375.68
103 x cache.r5.2xlarge,142535.52
41 x cache.r5.12xlarge,142581.6
59 x cache.m5.12xlarge,142732.8
127 x cache.r6gd.xlarge,142829.28
124 x cache.r5.4xlarge,143026.56000000003
121 x cache.r6g.2xlarge,143051.03999999998
49 x cache.r4.4xlarge,143095.68
98 x cache.r4.2xlarge,143095.68
28 x cache.m6g.12xlarge,143418.24
137 x cache.m5.2xlarge,143422.56
137 x cache.m4.2xlarge,143422.56
21 x cache.m6g.16xlarge,143428.32
42 x cache.m6g.8xlarge,143458.55999999997
84 x cache.m6g.4xlarge,143458.55999999997
8 x cache.r6gd.16xlarge,143735.03999999998
16 x cache.r6gd.8xlarge,143769.59999999998
32 x cache.r6gd.4xlarge,143769.59999999998
64 x cache.r6gd.2xlarge,143769.59999999998
52 x cache.r5.4xlarge,143844.47999999998
104 x cache.r5.2xlarge,143919.36
128 x cache.r6gd.xlarge,143953.91999999998
125 x cache.r5.4xlarge,144180.0
61 x cache.r6g.4xlarge,144233.28
122 x cache.r6g.2xlarge,144233.28
69 x cache.m5.4xlarge,144270.72
69 x cache.m4.4xlarge,144270.72
138 x cache.m5.2xlarge,144469.43999999997
138 x cache.m4.2xlarge,144469.43999999997
99 x cache.r4.2xlarge,144555.84
23 x cache.m5.12xlarge,144668.16000000003
129 x cache.r6gd.xlarge,145078.56
30 x cache.m5.24xlarge,145152.0
60 x cache.m5.12xlarge,145152.0
85 x cache.m6g.4xlarge,145166.4
105 x cache.r5.2xlarge,145303.2
126 x cache.r5.4xlarge,145333.44
123 x cache.r6g.2xlarge,145415.52
139 x cache.m5.2xlarge,145516.32
139 x cache.m4.2xlarge,145516.32
25 x cache.r4.8xlarge,146016.00000000003
50 x cache.r4.4xlarge,146016.00000000003
65 x cache.r6gd.2xlarge,146016.00000000003
100 x cache.r4.2xlarge,146016.00000000003
21 x cache.r5.24xlarge,146059.2
42 x cache.r5.12xlarge,146059.2
130 x cache.r6gd.xlarge,146203.2
70 x cache.m5.4xlarge,146361.6
70 x cache.m4.4xlarge,146361.6
28 x cache.m4.10xlarge,146401.91999999998
127 x cache.r5.4xlarge,146486.88
140 x cache.m5.2xlarge,146563.2
140 x cache.m4.2xlarge,146563.2
31 x cache.r6g.8xlarge,146597.75999999998
62 x cache.r6g.4xlarge,146597.75999999998
124 x cache.r6g.2xlarge,146597.75999999998
53 x cache.r5.4xlarge,146610.72
106 x cache.r5.2xlarge,146687.04
43 x cache.m6g.8xlarge,146874.24
86 x cache.m6g.4xlarge,146874.24
131 x cache.r6gd.xlarge,147327.84
101 x cache.r4.2xlarge,147476.16
61 x cache.m5.12xlarge,147571.19999999998
141 x cache.m5.2xlarge,147610.08
141 x cache.m4.2xlarge,147610.08
128 x cache.r5.4xlarge,147640.32
125 x cache.r6g.2xlarge,147780.0
107 x cache.r5.2xlarge,148070.88
11 x cache.r6gd.12xlarge,148230.72
33 x cache.r6gd.4xlarge,148262.4
66 x cache.r6gd.2xlarge,148262.4
71 x cache.m5.4xlarge,148452.48
71 x cache.m4.4xlarge,148452.48
132 x cache.r6gd.xlarge,148452.48
29 x cache.m6g.12xlarge,148540.31999999998
87 x cache.m6g.4xlarge,148582.07999999996
142 x cache.m5.2xlarge,148656.96
142 x cache.m4.2xlarge,148656.96
129 x cache.r5.4xlarge,148793.76
21 x cache.r6g.12xlarge,148932.0
51 x cache.r4.4xlarge,148936.32
102 x cache.r4.2xlarge,148936.32
63 x cache.r6g.4xlarge,148962.24
126 x cache.r6g.2xlarge,148962.24
54 x cache.r5.4xlarge,149376.96
108 x cache.r5.2xlarge,149454.72
43 x cache.r5.12xlarge,149536.8
133 x cache.r6gd.xlarge,149577.12000000002
9 x cache.r5.24xlarge,149688.0
18 x cache.r5.12xlarge,149688.0
143 x cache.m5.2xlarge,149703.84
143 x cache.m4.2xlarge,149703.84
130 x cache.r5.4xlarge,149947.2
31 x cache.m5.24xlarge,149990.40000000002
62 x cache.m5.12xlarge,149990.40000000002
127 x cache.r6g.2xlarge,150144.47999999998
22 x cache.m6g.16xlarge,150258.24
44 x cache.m6g.8xlarge,150289.91999999998
88 x cache.m6g.4xlarge,150289.91999999998
103 x cache.r4.2xlarge,150396.48
67 x cache.r6gd.2xlarge,150508.80000000002
72 x cache.m5.4xlarge,150543.36000000002
72 x cache.m4.4xlarge,150543.36000000002
134 x cache.r6gd.xlarge,150701.76
144 x cache.m5.2xlarge,150750.72
144 x cache.m4.2xlarge,150750.72
109 x cache.r5.2xlarge,150838.55999999997
12 x cache.m5.24xlarge,150958.08000000002
24 x cache.m5.12xlarge,150958.08000000002
131 x cache.r5.4xlarge,151100.64
16 x cache.r6g.16xlarge,151303.68
32 x cache.r6g.8xlarge,151326.72
64 x cache.r6g.4xlarge,151326.72
128 x cache.r6g.2xlarge,151326.72
29 x cache.m4.10xlarge,151630.56
145 x cache.m5.2xlarge,151797.6
145 x cache.m4.2xlarge,151797.6
135 x cache.r6gd.xlarge,151826.4
13 x cache.r4.16xlarge,151856.63999999998
26 x cache.r4.8xlarge,151856.63999999998
52 x cache.r4.4xlarge,151856.63999999998
104 x cache.r4.2xlarge,151856.63999999998
89 x cache.m6g.4xlarge,151997.76
55 x cache.r5.4xlarge,152143.2
110 x cache.r5.2xlarge,152222.4
132 x cache.r5.4xlarge,152254.08000000002
63 x cache.m5.12xlarge,152409.59999999998
129 x cache.r6g.2xlarge,152508.96
73 x cache.m5.4xlarge,152634.24
73 x cache.m4.4xlarge,152634.24
17 x cache.r6gd.8xlarge,152755.2
34 x cache.r6gd.4xlarge,152755.2
68 x cache.r6gd.2xlarge,152755.2
146 x cache.m5.2xlarge,152844.47999999998
146 x cache.m4.2xlarge,152844.47999999998
